backend,pipeline,scheduler,n_pods_batch,n_nodes_or_atoms,n_shots,max_iter,pod_name,seed,pod_wall_s,batch_wall_s,n_iterations,total_qpu_wait_s,total_circuit_time_s,avg_qpu_wait_s,avg_circuit_time_s,approximation_ratio,converged,total_elapsed_s,timestamp
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-0,100,37.0,46.924,1,2.043,4.0,2.043,4.0,0.621,False,28.183,2026-06-18T21:03:27.936891+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-1,101,39.0,46.924,1,3.403,5.071,3.403,5.071,0.522333,False,28.629,2026-06-18T21:03:28.066992+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-2,102,41.0,46.924,1,2.2,3.483,2.2,3.483,0.613,False,32.994,2026-06-18T21:03:28.207356+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-3,103,41.0,46.924,1,2.202,5.631,2.202,5.631,0.638,False,29.409,2026-06-18T21:03:28.344487+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-4,104,36.0,46.924,1,2.072,3.656,2.072,3.656,0.614333,False,27.806,2026-06-18T21:03:28.477130+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-5,105,39.0,46.924,1,3.433,4.755,3.433,4.755,0.681333,False,28.829,2026-06-18T21:03:28.607851+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-6,106,41.0,46.924,1,4.532,6.34,4.532,6.34,0.671333,False,29.425,2026-06-18T21:03:28.732952+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-7,107,40.0,46.924,1,4.522,5.784,4.522,5.784,0.615667,False,28.496,2026-06-18T21:03:28.859139+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-8,108,38.0,46.924,1,3.356,5.009,3.356,5.009,0.661,False,27.997,2026-06-18T21:03:28.984852+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-9,109,41.0,46.924,1,3.394,6.74,3.394,6.74,0.522667,False,28.208,2026-06-18T21:03:29.115477+00:00
