backend,pipeline,scheduler,n_pods_batch,n_nodes_or_atoms,n_shots,max_iter,pod_name,seed,pod_wall_s,batch_wall_s,n_iterations,total_qpu_wait_s,total_circuit_time_s,avg_qpu_wait_s,avg_circuit_time_s,approximation_ratio,converged,total_elapsed_s,timestamp
sv1,gate,default,1,20,100,5,qaoa-exp-sv1-n1-q20-0,100,42.0,45.64,1,3.816,6.937,3.816,6.937,0.626667,False,31.042,2026-06-18T21:01:56.735421+00:00
sv1,gate,default,5,20,100,5,qaoa-exp-sv1-n5-q20-0,100,38.0,41.175,1,2.132,4.813,2.132,4.813,0.68,False,27.978,2026-06-18T21:02:39.218056+00:00
sv1,gate,default,5,20,100,5,qaoa-exp-sv1-n5-q20-1,101,35.0,41.175,1,2.214,3.581,2.214,3.581,0.584333,False,26.878,2026-06-18T21:02:39.353723+00:00
sv1,gate,default,5,20,100,5,qaoa-exp-sv1-n5-q20-2,102,37.0,41.175,1,2.297,4.591,2.297,4.591,0.602,False,28.285,2026-06-18T21:02:39.488431+00:00
sv1,gate,default,5,20,100,5,qaoa-exp-sv1-n5-q20-3,103,38.0,41.175,1,3.309,5.146,3.309,5.146,0.655667,False,28.263,2026-06-18T21:02:39.614448+00:00
sv1,gate,default,5,20,100,5,qaoa-exp-sv1-n5-q20-4,104,38.0,41.175,1,2.098,5.717,2.098,5.717,0.625,False,27.658,2026-06-18T21:02:39.744509+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-0,100,37.0,46.924,1,2.043,4.0,2.043,4.0,0.621,False,28.183,2026-06-18T21:03:27.936891+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-1,101,39.0,46.924,1,3.403,5.071,3.403,5.071,0.522333,False,28.629,2026-06-18T21:03:28.066992+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-2,102,41.0,46.924,1,2.2,3.483,2.2,3.483,0.613,False,32.994,2026-06-18T21:03:28.207356+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-3,103,41.0,46.924,1,2.202,5.631,2.202,5.631,0.638,False,29.409,2026-06-18T21:03:28.344487+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-4,104,36.0,46.924,1,2.072,3.656,2.072,3.656,0.614333,False,27.806,2026-06-18T21:03:28.477130+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-5,105,39.0,46.924,1,3.433,4.755,3.433,4.755,0.681333,False,28.829,2026-06-18T21:03:28.607851+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-6,106,41.0,46.924,1,4.532,6.34,4.532,6.34,0.671333,False,29.425,2026-06-18T21:03:28.732952+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-7,107,40.0,46.924,1,4.522,5.784,4.522,5.784,0.615667,False,28.496,2026-06-18T21:03:28.859139+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-8,108,38.0,46.924,1,3.356,5.009,3.356,5.009,0.661,False,27.997,2026-06-18T21:03:28.984852+00:00
sv1,gate,default,10,20,100,5,qaoa-exp-sv1-n10-q20-9,109,41.0,46.924,1,3.394,6.74,3.394,6.74,0.522667,False,28.208,2026-06-18T21:03:29.115477+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-0,100,44.0,53.565,1,4.499,6.016,4.499,6.016,0.599333,False,31.774,2026-06-18T21:04:27.970381+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-1,101,41.0,53.565,1,2.122,4.287,2.122,4.287,0.541667,False,30.647,2026-06-18T21:04:28.108600+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-2,102,42.0,53.565,1,2.125,4.102,2.125,4.102,0.608333,False,30.958,2026-06-18T21:04:28.244428+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-3,103,43.0,53.565,1,2.06,3.715,2.06,3.715,0.640333,False,33.462,2026-06-18T21:04:28.376564+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-4,104,42.0,53.565,1,2.126,3.543,2.126,3.543,0.591,False,31.375,2026-06-18T21:04:28.515014+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-5,105,45.0,53.565,1,4.626,6.083,4.626,6.083,0.686333,False,32.18,2026-06-18T21:04:28.648375+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-6,106,41.0,53.565,1,2.149,3.76,2.149,3.76,0.653333,False,32.563,2026-06-18T21:04:28.785636+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-7,107,41.0,53.565,1,2.199,3.995,2.199,3.995,0.605667,False,30.943,2026-06-18T21:04:28.915452+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-8,108,43.0,53.565,1,6.175,7.566,6.175,7.566,0.675667,False,29.677,2026-06-18T21:04:29.054041+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-9,109,42.0,53.565,1,2.11,3.466,2.11,3.466,0.501,False,32.268,2026-06-18T21:04:29.193558+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-10,110,43.0,53.565,1,2.185,3.574,2.185,3.574,0.648333,False,33.172,2026-06-18T21:04:29.330396+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-11,111,50.0,53.565,1,6.949,11.391,6.949,11.391,0.594333,False,31.604,2026-06-18T21:04:29.467584+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-12,112,42.0,53.565,1,3.539,4.896,3.539,4.896,0.542,False,30.576,2026-06-18T21:04:29.605429+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-13,113,49.0,53.565,1,8.444,9.836,8.444,9.836,0.669667,False,32.144,2026-06-18T21:04:29.740373+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-14,114,44.0,53.565,1,2.18,3.57,2.18,3.57,0.483667,False,34.343,2026-06-18T21:04:29.877149+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-15,115,48.0,53.565,1,5.977,10.173,5.977,10.173,0.665333,False,31.486,2026-06-18T21:04:30.014225+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-16,116,44.0,53.565,1,4.995,8.035,4.995,8.035,0.613667,False,30.209,2026-06-18T21:04:30.153873+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-17,117,45.0,53.565,1,7.451,8.766,7.451,8.766,0.544333,False,30.683,2026-06-18T21:04:30.288437+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-18,118,43.0,53.565,1,6.244,7.571,6.244,7.571,0.561667,False,29.583,2026-06-18T21:04:30.419167+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-19,119,44.0,53.565,1,6.268,7.604,6.268,7.604,0.598333,False,30.371,2026-06-18T21:04:30.555310+00:00
