backend,pipeline,scheduler,n_pods_batch,n_nodes_or_atoms,n_shots,max_iter,pod_name,seed,pod_wall_s,batch_wall_s,n_iterations,total_qpu_wait_s,total_circuit_time_s,avg_qpu_wait_s,avg_circuit_time_s,approximation_ratio,converged,total_elapsed_s,timestamp
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-0,100,47.0,64.908,1,2.124,4.459,2.124,4.459,0.471429,False,36.087,2026-06-18T22:12:57.585785+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-1,101,50.0,64.908,1,2.033,4.811,2.033,4.811,0.492857,False,37.991,2026-06-18T22:12:57.833946+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-2,102,51.0,64.908,1,2.483,5.752,2.483,5.752,0.49381,False,37.814,2026-06-18T22:12:58.088247+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-3,103,46.0,64.908,1,1.932,4.301,1.932,4.301,0.527619,False,36.291,2026-06-18T22:12:58.323472+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-4,104,49.0,64.908,1,2.044,3.736,2.044,3.736,0.510476,False,38.169,2026-06-18T22:12:58.470096+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-5,105,51.0,64.908,1,2.429,5.56,2.429,5.56,0.490476,False,39.383,2026-06-18T22:12:58.618553+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-6,106,52.0,64.908,1,2.552,5.102,2.552,5.102,0.479048,False,40.033,2026-06-18T22:12:58.768751+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-7,107,52.0,64.908,1,2.41,4.229,2.41,4.229,0.52,False,41.386,2026-06-18T22:12:58.904092+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-8,108,50.0,64.908,1,3.3,5.449,3.3,5.449,0.508095,False,37.659,2026-06-18T22:12:59.075342+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-9,109,52.0,64.908,1,2.41,4.265,2.41,4.265,0.47619,False,40.789,2026-06-18T22:12:59.233549+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-10,110,57.0,64.908,1,5.103,7.598,5.103,7.598,0.48619,False,42.244,2026-06-18T22:12:59.378711+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-11,111,58.0,64.908,1,5.738,7.918,5.738,7.918,0.506667,False,43.483,2026-06-18T22:12:59.524533+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-12,112,53.0,64.908,1,5.374,7.056,5.374,7.056,0.51,False,39.82,2026-06-18T22:12:59.669253+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-13,113,51.0,64.908,1,4.073,6.25,4.073,6.25,0.507619,False,38.798,2026-06-18T22:12:59.813823+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-14,114,57.0,64.908,1,5.825,7.862,5.825,7.862,0.517143,False,41.984,2026-06-18T22:12:59.960036+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-15,115,57.0,64.908,1,5.055,9.002,5.055,9.002,0.498095,False,41.171,2026-06-18T22:13:00.107557+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-16,116,52.0,64.908,1,5.075,6.82,5.075,6.82,0.495238,False,38.408,2026-06-18T22:13:00.253290+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-17,117,53.0,64.908,1,5.42,7.565,5.42,7.565,0.507619,False,40.572,2026-06-18T22:13:00.394572+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-18,118,55.0,64.908,1,4.733,7.146,4.733,7.146,0.493333,False,41.902,2026-06-18T22:13:00.535597+00:00
rigetti_cepheus,gate,default,20,14,100,5,qaoa-exp-rigetti-cepheus-n20-q14-19,119,55.0,64.908,1,6.108,8.064,6.108,8.064,0.494286,False,41.675,2026-06-18T22:13:00.676084+00:00
