backend,pipeline,scheduler,n_pods_batch,n_nodes_or_atoms,n_shots,max_iter,pod_name,seed,pod_wall_s,batch_wall_s,n_iterations,total_qpu_wait_s,total_circuit_time_s,avg_qpu_wait_s,avg_circuit_time_s,approximation_ratio,converged,total_elapsed_s,timestamp
sv1,gate,default,10,14,100,5,qaoa-exp-sv1-n10-q14-9,109,39.0,47.951,1,2.122,3.4,2.122,3.4,0.502381,False,29.691,2026-06-18T21:27:02.435940+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-0,100,41.0,49.399,1,2.07,4.243,2.07,4.243,0.63,False,31.11,2026-06-18T21:27:57.137725+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-1,101,42.0,49.399,1,2.1,4.687,2.1,4.687,0.508571,False,30.556,2026-06-18T21:27:57.268988+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-2,102,40.0,49.399,1,2.106,3.854,2.106,3.854,0.59381,False,30.382,2026-06-18T21:27:57.401890+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-3,103,41.0,49.399,1,2.21,4.15,2.21,4.15,0.65,False,30.359,2026-06-18T21:27:57.531407+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-4,104,40.0,49.399,1,2.059,3.892,2.059,3.892,0.617143,False,30.257,2026-06-18T21:27:57.672437+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-5,105,42.0,49.399,1,2.188,3.971,2.188,3.971,0.663333,False,30.434,2026-06-18T21:27:57.810749+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-6,106,44.0,49.399,1,2.133,4.964,2.133,4.964,0.648095,False,32.172,2026-06-18T21:27:57.946800+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-7,107,42.0,49.399,1,2.121,4.278,2.121,4.278,0.612381,False,31.195,2026-06-18T21:27:58.083655+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-8,108,40.0,49.399,1,2.221,3.971,2.221,3.971,0.673333,False,29.628,2026-06-18T21:27:58.223152+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-9,109,42.0,49.399,1,1.98,3.728,1.98,3.728,0.557619,False,31.749,2026-06-18T21:27:58.361026+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-10,110,45.0,49.399,1,2.231,7.048,2.231,7.048,0.664762,False,31.862,2026-06-18T21:27:58.498340+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-11,111,43.0,49.399,1,2.023,4.767,2.023,4.767,0.58,False,31.409,2026-06-18T21:27:58.639335+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-12,112,43.0,49.399,1,2.054,4.246,2.054,4.246,0.562381,False,32.372,2026-06-18T21:27:58.776312+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-13,113,45.0,49.399,1,2.12,3.815,2.12,3.815,0.678095,False,33.622,2026-06-18T21:27:58.919120+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-14,114,42.0,49.399,1,2.118,4.276,2.118,4.276,0.503333,False,31.802,2026-06-18T21:27:59.054320+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-15,115,43.0,49.399,1,2.206,5.449,2.206,5.449,0.642857,False,31.456,2026-06-18T21:27:59.190319+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-16,116,41.0,49.399,1,2.011,3.276,2.011,3.276,0.592381,False,31.725,2026-06-18T21:27:59.331088+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-17,117,43.0,49.399,1,3.343,5.237,3.343,5.237,0.544286,False,31.682,2026-06-18T21:27:59.464371+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-18,118,43.0,49.399,1,2.094,4.036,2.094,4.036,0.571905,False,32.608,2026-06-18T21:27:59.604019+00:00
sv1,gate,default,20,14,100,5,qaoa-exp-sv1-n20-q14-19,119,42.0,49.399,1,2.141,3.772,2.141,3.772,0.599524,False,31.632,2026-06-18T21:27:59.735614+00:00
