backend,pipeline,scheduler,n_pods_batch,n_nodes_or_atoms,n_shots,max_iter,pod_name,seed,pod_wall_s,batch_wall_s,n_iterations,total_qpu_wait_s,total_circuit_time_s,avg_qpu_wait_s,avg_circuit_time_s,approximation_ratio,converged,total_elapsed_s,timestamp
rigetti_cepheus,gate,default,1,10,100,5,qaoa-exp-rigetti-cepheus-n1-q10-0,100,64.0,66.319,0,0,0,,,0.482,False,42.421,2026-06-18T05:52:57.616064+00:00
rigetti_cepheus,gate,default,5,10,100,5,qaoa-exp-rigetti-cepheus-n5-q10-0,100,50.0,61.865,0,0,0,,,0.49,False,33.082,2026-06-18T05:54:00.938794+00:00
rigetti_cepheus,gate,default,5,10,100,5,qaoa-exp-rigetti-cepheus-n5-q10-1,101,50.0,61.865,0,0,0,,,0.488,False,32.797,2026-06-18T05:54:01.196046+00:00
rigetti_cepheus,gate,default,5,10,100,5,qaoa-exp-rigetti-cepheus-n5-q10-2,102,56.0,61.865,0,0,0,,,0.481333,False,35.976,2026-06-18T05:54:01.429669+00:00
rigetti_cepheus,gate,default,5,10,100,5,qaoa-exp-rigetti-cepheus-n5-q10-3,103,56.0,61.865,0,0,0,,,0.522,False,36.753,2026-06-18T05:54:01.569844+00:00
rigetti_cepheus,gate,default,5,10,100,5,qaoa-exp-rigetti-cepheus-n5-q10-4,104,55.0,61.865,0,0,0,,,0.504,False,36.733,2026-06-18T05:54:01.703225+00:00
