backend,pipeline,scheduler,n_pods_batch,n_nodes_or_atoms,n_shots,max_iter,pod_name,seed,pod_wall_s,batch_wall_s,n_iterations,total_qpu_wait_s,total_circuit_time_s,avg_qpu_wait_s,avg_circuit_time_s,approximation_ratio,converged,total_elapsed_s,timestamp
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-0,100,44.0,53.565,1,4.499,6.016,4.499,6.016,0.599333,False,31.774,2026-06-18T21:04:27.970381+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-1,101,41.0,53.565,1,2.122,4.287,2.122,4.287,0.541667,False,30.647,2026-06-18T21:04:28.108600+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-2,102,42.0,53.565,1,2.125,4.102,2.125,4.102,0.608333,False,30.958,2026-06-18T21:04:28.244428+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-3,103,43.0,53.565,1,2.06,3.715,2.06,3.715,0.640333,False,33.462,2026-06-18T21:04:28.376564+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-4,104,42.0,53.565,1,2.126,3.543,2.126,3.543,0.591,False,31.375,2026-06-18T21:04:28.515014+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-5,105,45.0,53.565,1,4.626,6.083,4.626,6.083,0.686333,False,32.18,2026-06-18T21:04:28.648375+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-6,106,41.0,53.565,1,2.149,3.76,2.149,3.76,0.653333,False,32.563,2026-06-18T21:04:28.785636+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-7,107,41.0,53.565,1,2.199,3.995,2.199,3.995,0.605667,False,30.943,2026-06-18T21:04:28.915452+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-8,108,43.0,53.565,1,6.175,7.566,6.175,7.566,0.675667,False,29.677,2026-06-18T21:04:29.054041+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-9,109,42.0,53.565,1,2.11,3.466,2.11,3.466,0.501,False,32.268,2026-06-18T21:04:29.193558+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-10,110,43.0,53.565,1,2.185,3.574,2.185,3.574,0.648333,False,33.172,2026-06-18T21:04:29.330396+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-11,111,50.0,53.565,1,6.949,11.391,6.949,11.391,0.594333,False,31.604,2026-06-18T21:04:29.467584+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-12,112,42.0,53.565,1,3.539,4.896,3.539,4.896,0.542,False,30.576,2026-06-18T21:04:29.605429+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-13,113,49.0,53.565,1,8.444,9.836,8.444,9.836,0.669667,False,32.144,2026-06-18T21:04:29.740373+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-14,114,44.0,53.565,1,2.18,3.57,2.18,3.57,0.483667,False,34.343,2026-06-18T21:04:29.877149+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-15,115,48.0,53.565,1,5.977,10.173,5.977,10.173,0.665333,False,31.486,2026-06-18T21:04:30.014225+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-16,116,44.0,53.565,1,4.995,8.035,4.995,8.035,0.613667,False,30.209,2026-06-18T21:04:30.153873+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-17,117,45.0,53.565,1,7.451,8.766,7.451,8.766,0.544333,False,30.683,2026-06-18T21:04:30.288437+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-18,118,43.0,53.565,1,6.244,7.571,6.244,7.571,0.561667,False,29.583,2026-06-18T21:04:30.419167+00:00
sv1,gate,default,20,20,100,5,qaoa-exp-sv1-n20-q20-19,119,44.0,53.565,1,6.268,7.604,6.268,7.604,0.598333,False,30.371,2026-06-18T21:04:30.555310+00:00
