run_name,backend,scheduler,n_workers,n_nodes,n_shots,seed,batch_wall_s,leader_wall_s,qpu_queue_wait_s,leader_submit_to_result_s,total_worker_idle_s,avg_worker_idle_s,worker_node_seconds,n_workers_completed,leader_failed,cost_aggregated,workers_completed,timestamp,worker_0_idle_s,worker_1_idle_s
gang-sv1-fluence-w2-q10,sv1,fluence,2,10,1000,42,43.726,32.0,1.83,4.138,4.78,2.39,4.78,2,False,,2,2026-06-23T18:18:13.983926+00:00,2.821,1.96
