run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-tn1-default-n9-q10,default,tn1,9,8,1000,10,42,True,22.591,74.118,9.265,3.31,8,2026-06-28T02:42:29.037025+00:00
