run_name,backend,scheduler,n_workers,n_nodes,n_shots,seed,batch_wall_s,leader_wall_s,qpu_queue_wait_s,leader_submit_to_result_s,total_worker_idle_s,avg_worker_idle_s,worker_node_seconds,n_workers_completed,leader_failed,cost_aggregated,workers_completed,timestamp,worker_0_idle_s,worker_1_idle_s,worker_2_idle_s,worker_3_idle_s
gang-sv1-default-w4-q10,sv1,default,4,10,1000,42,33.861,22.0,1.941,3.594,48.99,12.248,48.99,4,False,,4,2026-06-23T17:59:58.904714+00:00,12.196,12.322,12.23,12.243
