run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-iqm-emerald-fluence-n3-q10,fluence,iqm_emerald,3,2,100,10,42,True,53.378,6.184,3.092,8.692,2,2026-06-30T21:17:50.900979+00:00
