run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-dm1-fluence-n9-q10,fluence,dm1,9,8,1000,10,42,True,65.368,62.139,7.767,3.886,8,2026-06-28T02:33:18.006168+00:00
