run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-iqm-garnet-fluence-n9-q10,fluence,iqm_garnet,9,8,100,10,42,True,53.686,46.053,5.757,7.077,8,2026-06-30T22:02:10.851488+00:00
