run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-iqm-garnet-default-n9-q10,default,iqm_garnet,9,8,100,10,42,True,22.191,76.44,9.555,5.198,8,2026-06-30T21:46:48.114652+00:00
