run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-sv1-fluence-n9-q10,fluence,sv1,9,8,1000,10,42,True,65.421,62.238,7.78,3.364,8,2026-06-28T02:07:47.063003+00:00
