run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-dm1-default-n3-q10,default,dm1,3,2,1000,10,42,True,22.944,17.238,8.619,3.762,2,2026-06-28T03:04:28.615750+00:00
