run_name,backend,scheduler,n_workers,n_nodes,n_shots,seed,batch_wall_s,leader_wall_s,qpu_queue_wait_s,leader_submit_to_result_s,total_worker_idle_s,avg_worker_idle_s,worker_node_seconds,n_workers_completed,leader_failed,cost_aggregated,workers_completed,timestamp,worker_0_idle_s,worker_1_idle_s,worker_2_idle_s,worker_3_idle_s
gang-dm1-fluence-w4-q10,dm1,fluence,4,10,1000,42,55.563,36.0,1.789,3.818,10.947,2.737,10.947,4,False,,4,2026-06-23T19:22:37.829533+00:00,2.99,2.275,2.743,2.939
