run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-tn1-default-n9-q10,default,tn1,9,8,1000,10,42,True,22.742,91.865,11.483,4.327,8,2026-06-28T02:43:32.040921+00:00
