run_name,backend,scheduler,n_workers,n_nodes,n_shots,seed,batch_wall_s,leader_wall_s,qpu_queue_wait_s,leader_submit_to_result_s,total_worker_idle_s,avg_worker_idle_s,worker_node_seconds,n_workers_completed,leader_failed,cost_aggregated,workers_completed,timestamp,worker_0_idle_s,worker_1_idle_s,worker_2_idle_s,worker_3_idle_s
gang-sv1-default-w4-q10,sv1,default,4,10,1000,42,34.19,22.0,1.805,3.464,50.778,12.694,50.778,4,False,,4,2026-06-23T18:04:15.481652+00:00,12.677,12.625,12.634,12.842
