run_name,scheduler,backend,n_pods,n_consumers,n_shots,n_nodes,seed,job_ok,batch_wall_s,total_consumer_idle_s,mean_consumer_idle_s,qpu_queue_wait_s,n_consumers_observed,timestamp
gang-iqm-emerald-default-n9-q10,default,iqm_emerald,9,8,100,10,42,True,22.231,79.903,9.988,5.346,8,2026-06-30T21:11:14.906418+00:00
