run_name,backend,scheduler,n_workers,n_nodes,n_shots,seed,batch_wall_s,leader_wall_s,qpu_queue_wait_s,leader_submit_to_result_s,total_worker_idle_s,avg_worker_idle_s,worker_node_seconds,n_workers_completed,leader_failed,cost_aggregated,workers_completed,timestamp,worker_0_idle_s,worker_1_idle_s
gang-tn1-default-w2-q10,tn1,default,2,10,1000,42,43.571,33.0,15.466,16.917,55.972,27.986,55.972,2,False,,2,2026-06-23T19:43:21.620176+00:00,28.091,27.882
